5.186798471425261431e-02
3.809368609051619337e-02
2.058401167924915343e-01
3.186035612864153710e-01
4.739196517637798145e-01
3.755889014473983711e-01
1.387286964803934042e-01
1.013741660064884503e-01
1.420096406979220460e-01
1.813295318612030693e-01
2.341196504022393654e-01
1.861472245837961226e-01
2.039685676772413636e-01
