2.024099859950964728e-03
1.243722902186908353e-03
5.609283331641230601e-03
7.912661400253456767e-03
7.809152937514282980e-03
8.660516882372572625e-03
4.388300939619189239e-03
4.235840978174518212e-03
3.095640064439349019e-03
4.250432576273785804e-03
4.361303472503600884e-03
1.018673690307538536e-02
3.132118256191097124e-03
