6.628379156546933271e-02
5.248318184167146544e-02
2.160883155252252552e-01
3.261246107518672721e-01
4.695748901792935470e-01
3.847690416233880417e-01
2.034140871039458731e-01
1.467090192650045422e-01
2.079885745687143905e-01
2.509789731885705977e-01
2.409130164555140785e-01
2.199492484331130870e-01
2.321063958751480860e-01
