4.379932320277605401e-02
3.306885611798081326e-02
2.057257924228906576e-01
3.222850444061415853e-01
4.901768784437861015e-01
3.726252937955515376e-01
1.217353146523237201e-01
8.387624373925584020e-02
1.295240600194249858e-01
1.654660732618399854e-01
2.303180527474198713e-01
1.765612806060484485e-01
1.979301844512866559e-01
