2.012182342720322554e-03
1.569582785972189381e-03
6.483538176072551132e-03
6.785164002185163287e-03
9.277956668363276579e-03
8.417746264386382835e-03
9.072452623979907621e-03
7.853378403344551603e-03
4.291260529640360949e-03
8.588485089106992487e-03
2.940251125200671074e-03
7.244702640289676747e-03
4.251327745690971702e-03
