3.793312863626405271e-03
4.321340677449559027e-03
1.350020679581256933e-02
1.410088014317577992e-02
1.709224171613617921e-02
1.439261952094815500e-02
1.341355376445439729e-02
1.150803527278428280e-02
9.610736104399280819e-03
1.468296148698338029e-02
7.467611551609792432e-03
1.601392221245571262e-02
7.761556877901465250e-03
