DEPT    .M ,RMG     .ohmm ,RMN     .ohmm,RMN-RMG,CAL     .cm ,SP      .mv  ,GR      .   ,HAC     .us/m,BHC     .,DEN     .g/cm3 
875.2,2.144,1.996,-0.148,23.011,118.677,108.302,416.453,418.323,2.177
875.25,2.215,2.145,-0.07,23.008,118.535,106.631,418.59,419.231,2.193
875.3,2.369,2.306,-0.063,22.993,118.251,104.666,423.291,419.979,2.193
875.35,2.565,2.465,-0.1,22.98,118.109,102.897,424.466,420.085,2.174
875.4,2.827,2.661,-0.166,22.981,118.062,101.816,424.466,418.91,2.142
875.45,2.963,2.814,-0.149,22.99,118.014,101.128,423.718,417.788,2.12
875.5,2.982,2.911,-0.071,22.997,117.967,101.324,420.94,415.331,2.114
875.55,3.05,2.89,-0.16,23.009,117.825,102.209,419.017,414.209,2.121
875.6,3.078,2.879,-0.199,23.019,117.825,102.995,416.133,413.729,2.125
875.65,2.945,2.929,-0.016,23.01,118.015,103.486,414.744,413.782,2.13
875.7,2.868,2.943,0.075,22.985,118.062,104.174,413.568,413.835,2.135
875.75,2.887,2.951,0.064,22.959,118.014,103.388,413.355,413.729,2.146
875.8,2.939,2.964,0.025,22.943,118.109,101.717,412.073,413.088,2.155
875.85,3.071,3.026,-0.045,22.936,118.298,99.752,408.12,412.126,2.157
875.9,3.156,3.117,-0.039,22.939,118.487,97.884,402.137,409.776,2.15
875.95,3.12,3.161,0.041,22.957,118.582,96.41,400.427,408.868,2.151
876,3.073,3.207,0.134,22.973,118.582,95.624,401.603,408.28,2.16
876.05,3.148,3.235,0.087,22.966,118.535,94.052,404.06,408.707,2.174
876.1,3.3,3.214,-0.086,22.934,118.298,92.971,410.15,410.096,2.175
876.15,3.3,3.12,-0.18,22.901,117.92,92.381,412.286,411.004,2.168
876.2,3.107,2.927,-0.18,22.893,117.542,92.577,412.714,411.592,2.148
876.25,2.957,2.729,-0.228,22.904,117.352,93.167,412.607,411.218,2.132
876.3,2.847,2.614,-0.233,22.923,117.4,93.659,411.218,409.936,2.124
876.35,2.792,2.626,-0.166,22.946,117.447,92.676,411.004,409.135,2.124
876.4,2.792,2.506,-0.286,22.958,117.494,93.265,412.714,408.28,2.139
876.45,2.72,2.15,-0.57,22.944,117.589,94.248,414.103,408.227,2.152
876.5,2.719,2.137,-0.582,22.907,117.778,96.214,416.667,408.654,2.166
876.55,2.637,2.387,-0.25,22.874,117.92,96.803,417.415,408.921,2.168
876.6,2.401,2.273,-0.128,22.858,117.825,97.688,414.209,409.455,2.171
876.65,2.495,2.127,-0.368,22.851,117.731,96.115,408.227,410.15,2.179
876.7,2.818,2.294,-0.524,22.848,117.778,95.231,406.838,410.791,2.19
876.75,2.821,2.448,-0.373,22.849,117.967,94.838,405.662,412.019,2.194
876.8,2.532,2.372,-0.16,22.85,118.251,94.543,407.158,412.5,2.19
876.85,2.326,2.215,-0.111,22.848,118.393,92.971,407.265,412.34,2.183
876.9,2.322,2.196,-0.126,22.842,118.298,91.693,406.303,412.714,2.18
876.95,2.352,2.223,-0.129,22.839,118.062,91.005,407.586,413.568,2.179
877,2.334,2.183,-0.151,22.845,117.778,92.283,411.752,415.972,2.176
877.05,2.226,2.059,-0.167,22.855,117.589,94.445,414.85,417.147,2.182
877.1,2.027,1.756,-0.271,22.862,117.542,96.902,418.697,418.483,2.192
877.15,1.958,1.734,-0.224,22.863,117.542,98.278,418.59,418.59,2.214
877.2,2.043,2.159,0.116,22.858,117.542,99.26,418.91,418.59,2.23
877.25,2.027,2.234,0.207,22.842,117.636,99.948,420.085,419.071,2.24
877.3,1.975,1.962,-0.013,22.816,117.873,99.948,423.611,420.353,2.232
877.35,1.949,1.783,-0.166,22.79,118.109,99.457,423.932,421.314,2.215
877.4,1.884,1.708,-0.176,22.771,118.251,97.491,422.543,421.421,2.2
877.45,1.904,1.754,-0.15,22.754,118.298,96.115,420.299,422.222,2.187
877.5,1.957,1.829,-0.128,22.74,118.251,95.133,422.436,424.412,2.19
877.55,1.992,1.842,-0.15,22.755,118.204,95.329,424.893,425.321,2.199
877.6,1.95,1.735,-0.215,22.815,118.346,96.312,427.03,425.801,2.207
877.65,1.795,1.607,-0.188,22.886,118.487,96.41,426.282,425.374,2.205
877.7,1.728,1.593,-0.135,22.918,118.44,95.329,424.466,425.107,2.199
877.75,1.76,1.611,-0.149,22.896,118.393,96.312,424.68,425.855,2.195
877.8,1.82,1.639,-0.181,22.847,118.346,97.983,425.748,427.618,2.194
877.85,1.899,1.705,-0.194,22.809,118.204,101.816,427.137,427.938,2.209
877.9,1.941,1.727,-0.214,22.802,118.062,104.567,429.594,427.938,2.217
877.95,1.885,1.629,-0.256,22.834,118.062,106.926,429.274,427.938,2.216
878,1.802,1.535,-0.267,22.912,118.109,107.024,423.077,427.083,2.217
878.05,1.921,1.535,-0.386,23.034,118.156,108.597,418.697,426.229,2.227
878.1,1.867,1.342,-0.525,23.132,118.251,110.464,414.103,423.558,2.244
878.15,1.59,1.287,-0.303,23.12,118.298,111.84,413.355,420.085,2.262
878.2,1.791,1.802,0.011,23.031,118.44,113.314,412.5,417.788,2.27
878.25,2.21,2.499,0.289,22.968,118.487,114.297,405.342,413.835,2.273
878.3,2.44,2.895,0.455,22.97,118.582,115.378,398.611,411.485,2.269
878.35,2.514,2.731,0.217,22.98,118.96,116.459,398.397,410.737,2.257
878.4,2.416,2.343,-0.073,22.955,118.913,117.147,402.457,409.241,2.252
878.45,2.257,2.048,-0.209,22.936,118.818,119.112,406.731,408.761,2.25
878.5,2.113,1.915,-0.198,22.949,119.149,122.061,414.103,406.944,2.252
878.55,2.063,1.936,-0.127,22.973,119.433,124.616,414.316,405.288,2.25
878.6,2.1,2.012,-0.088,22.982,119.528,124.616,410.897,401.282,2.246
878.65,2.146,2.091,-0.055,22.978,119.386,124.518,408.974,399.573,2.239
878.7,2.157,2.084,-0.073,22.978,119.197,124.125,407.051,399.68,2.232
878.75,2.133,2.07,-0.063,22.981,119.149,124.911,406.517,401.015,2.225
878.8,2.128,2.104,-0.024,22.968,119.055,125.009,404.701,404.327,2.217
878.85,2.17,2.074,-0.096,22.952,118.818,123.928,404.915,405.983,2.208
878.9,2.226,2.068,-0.158,22.956,118.629,121.078,406.09,409.295,2.186
878.95,2.222,2.173,-0.049,22.974,118.677,119.014,412.5,412.18,2.179
879,2.186,2.132,-0.054,22.972,118.818,116.361,416.133,413.408,2.162
879.05,2.222,1.972,-0.25,22.929,118.913,113.805,420.94,414.583,2.154
879.1,2.279,1.928,-0.351,22.88,119.008,111.348,423.291,415.759,2.146
879.15,2.233,1.971,-0.262,22.867,119.102,109.579,425,419.551,2.159
879.2,2.137,1.995,-0.142,22.883,119.244,107.909,426.389,423.077,2.172
879.25,2.119,1.978,-0.141,22.895,119.433,107.712,426.816,424.359,2.173
879.3,2.166,2.113,-0.053,22.899,119.528,106.926,428.098,426.442,2.171
879.35,2.157,2.259,0.102,22.921,119.528,106.435,430.342,428.098,2.165
879.4,2.013,1.944,-0.069,22.973,119.622,104.567,434.509,432.425,2.162
879.45,1.857,1.566,-0.291,23.037,119.717,104.469,436.218,434.455,2.157
879.5,1.827,1.569,-0.258,23.08,119.622,103.585,439.103,437.927,2.153
879.55,1.836,1.697,-0.139,23.082,119.339,103.093,439.744,438.515,2.15
879.6,1.865,1.776,-0.089,23.061,119.008,100.735,439.744,437.447,2.159
879.65,1.89,1.714,-0.176,23.048,118.724,99.653,437.821,436.592,2.168
879.7,1.839,1.634,-0.205,23.037,118.582,99.653,434.615,435.844,2.175
879.75,1.87,1.718,-0.152,23.023,118.724,102.798,433.547,435.684,2.176
879.8,1.982,1.837,-0.145,23.01,118.866,104.862,434.295,435.256,2.174
879.85,1.988,1.866,-0.122,23.003,118.913,107.614,437.18,435.096,2.164
879.9,1.983,1.845,-0.138,22.999,119.102,109.874,437.714,434.722,2.153
879.95,1.995,1.78,-0.215,22.99,119.291,113.117,434.081,433.6,2.146
880,1.984,1.768,-0.216,22.989,119.291,116.557,425.641,430.662,2.149
880.05,2.046,1.895,-0.151,22.991,119.339,118.326,422.009,429.113,2.168
880.1,2.193,2.097,-0.096,22.98,119.48,117.638,416.987,426.122,2.181
880.15,2.374,2.29,-0.084,22.938,119.433,114.985,415.705,424.573,2.19
880.2,2.431,2.346,-0.085,22.878,119.339,112.724,413.568,422.382,2.184
880.25,2.415,2.337,-0.078,22.851,119.339,110.366,414.103,421.688,2.173
880.3,2.483,2.393,-0.09,22.87,119.339,108.695,413.462,420.887,2.17
880.35,2.502,2.4,-0.102,22.901,119.386,106.238,413.568,421.261,2.169
880.4,2.438,2.305,-0.133,22.919,119.339,103.093,416.239,421.474,2.168
880.45,2.418,2.266,-0.152,22.929,119.102,101.422,416.56,421.047,2.163
880.5,2.408,2.295,-0.113,22.944,118.866,100.243,419.231,420.673,2.154
880.55,2.352,2.216,-0.136,22.956,118.771,101.226,422.97,420.78,2.15
880.6,2.273,2.057,-0.216,22.965,118.582,102.012,424.038,420.887,2.155
880.65,2.166,1.955,-0.211,22.982,118.44,101.226,425.748,421.635,2.166
880.7,2.054,1.876,-0.178,23.011,118.866,100.636,428.846,423.665,2.186
880.75,2.003,1.81,-0.193,23.042,119.339,101.128,430.769,424.947,2.199
880.8,1.965,1.782,-0.183,23.052,119.386,102.307,432.906,426.977,2.207
880.85,1.896,1.726,-0.17,23.038,119.291,103.978,433.013,427.938,2.207
880.9,1.826,1.605,-0.221,23.03,119.291,104.371,434.829,429.968,2.204
880.95,1.773,1.524,-0.249,23.05,119.433,103.879,434.295,430.662,2.204
881,1.706,1.519,-0.187,23.081,119.622,103.781,432.265,431.624,2.21
881.05,1.668,1.503,-0.165,23.094,119.811,105.648,430.983,432.532,2.221
881.1,1.722,1.537,-0.185,23.089,119.953,107.909,430.662,435.043,2.228
881.15,1.746,1.567,-0.179,23.075,120.001,110.071,430.449,436.432,2.229
881.2,1.727,1.548,-0.179,23.073,120.001,111.643,430.021,437.981,2.216
881.25,1.773,1.57,-0.203,23.091,119.906,112.135,431.09,438.675,2.204
881.3,1.805,1.573,-0.232,23.117,119.575,112.331,432.158,438.996,2.201
881.35,1.752,1.524,-0.228,23.137,119.149,112.43,433.654,439.049,2.212
881.4,1.696,1.496,-0.2,23.154,118.913,112.233,437.286,440.171,2.227
881.45,1.757,1.54,-0.217,23.177,118.771,112.528,438.568,439.957,2.231
881.5,1.828,1.581,-0.247,23.201,118.487,113.117,443.269,439.049,2.218
881.55,1.777,1.578,-0.199,23.214,118.204,114.69,452.35,441.346,2.189
881.6,1.739,1.599,-0.14,23.217,118.062,115.574,442.201,436.752,2.165
881.65,1.777,1.636,-0.141,23.212,117.92,117.245,438.462,434.509,2.162
881.7,1.823,1.628,-0.195,23.195,117.778,118.916,435.363,432.639,2.166
881.75,1.84,1.588,-0.252,23.17,117.731,121.569,434.295,432.051,2.18
881.8,1.803,1.553,-0.25,23.155,117.731,123.142,436.325,431.517,2.19
881.85,1.707,1.526,-0.181,23.156,117.873,125.009,434.936,431.41,2.191
881.9,1.678,1.545,-0.133,23.16,118.156,126.09,425.534,430.823,2.192
881.95,1.87,1.683,-0.187,23.155,118.298,127.957,419.017,429.434,2.182
882,2.148,1.971,-0.177,23.145,118.298,129.137,413.568,427.511,2.18
882.05,2.387,2.28,-0.107,23.142,118.251,129.726,412.927,426.603,2.187
882.1,2.573,2.389,-0.184,23.162,118.109,129.628,418.59,427.511,2.193
882.15,2.539,2.238,-0.301,23.211,118.014,128.547,428.739,430.342,2.2
882.2,2.383,1.99,-0.393,23.255,117.92,127.171,431.517,429.861,2.192
882.25,2.252,1.819,-0.433,23.266,117.636,125.697,436.004,422.329,2.189
882.3,2.101,1.748,-0.353,23.278,117.447,124.321,439.209,409.989,2.191
882.35,2.019,1.735,-0.284,23.333,117.447,122.65,439.53,403.846,2.205
882.4,1.929,1.683,-0.246,23.413,117.4,121.668,439.53,392.041,2.232
882.45,1.82,1.644,-0.176,23.454,117.258,120.488,439.423,386.271,2.261
882.5,1.928,1.821,-0.107,23.413,117.069,119.407,428.098,373.611,2.284
882.55,2.14,2.12,-0.02,23.284,116.785,116.459,410.897,364.37,2.287
882.6,2.528,2.636,0.108,23.06,116.312,112.036,352.35,341.667,2.279
882.65,4.771,5.824,1.053,22.801,115.745,106.631,318.697,335.363,2.277
882.7,8.71,10.844,2.134,22.59,115.224,102.602,272.97,330.769,2.287
882.75,10.356,12.592,2.236,22.502,114.941,100.047,266.667,330.128,2.304
882.8,9.734,11.355,1.621,22.569,114.893,99.162,275.748,329.38,2.314
882.85,8.387,8.926,0.539,22.787,114.846,99.064,286.966,328.152,2.309
882.9,5.502,5.922,0.42,23.085,114.61,100.735,312.073,322.382,2.296
882.95,3.513,4.405,0.892,23.261,114.042,102.897,329.701,312.019,2.272
883,3.373,4.345,0.972,23.2,113.096,104.567,335.791,306.944,2.253
883.05,3.659,4.653,0.994,22.94,112.009,104.862,341.88,297.329,2.242
883.1,4.096,5.274,1.178,22.561,111.016,104.076,340.491,290.972,2.242
883.15,4.934,6.486,1.552,22.185,110.165,103.683,336.325,291.827,2.241
883.2,5.997,7.701,1.704,21.965,109.644,103.093,329.487,302.19,2.235
883.25,6.307,8.315,2.008,21.924,109.597,101.422,326.816,304.754,2.221
883.3,6.753,9.019,2.266,21.964,109.881,101.324,318.803,305.449,2.211
883.35,7.22,9.033,1.813,22.101,110.448,101.619,314.957,305.662,2.203
883.4,6.142,7.216,1.074,22.421,111.347,103.486,308.547,305.93,2.2
883.45,4.446,5.108,0.662,22.884,112.293,104.862,309.615,307.158,2.204
883.5,3.377,3.983,0.606,23.305,113.096,106.14,317.628,309.829,2.211
883.55,2.964,3.617,0.653,23.515,113.664,107.024,320.299,310.203,2.225
883.6,2.994,3.748,0.754,23.508,113.948,107.712,321.688,309.722,2.24
883.65,3.209,4.126,0.917,23.384,113.948,107.81,323.184,310.791,2.249
883.7,3.411,4.474,1.063,23.237,113.664,107.417,325.214,317.895,2.245
883.75,3.65,4.747,1.097,23.145,113.238,106.238,326.603,328.312,2.236
883.8,4.032,5.213,1.181,23.095,112.434,105.059,327.671,333.868,2.213
883.85,4.716,6.016,1.3,23.019,111.441,103.683,325.427,341.827,2.181
883.9,5.544,6.819,1.275,22.93,110.827,102.504,320.299,341.4,2.139
883.95,5.59,6.927,1.337,22.884,110.401,100.833,318.269,339.583,2.108
884,5.166,6.691,1.525,22.885,110.212,98.671,320.406,335.684,2.092
884.05,5.078,6.678,1.6,22.911,110.354,96.607,322.756,334.081,2.102
884.1,4.871,6.269,1.398,22.984,110.59,94.346,328.205,331.571,2.13
884.15,4.445,5.518,1.073,23.129,111.11,93.069,328.953,331.517,2.155
884.2,4.273,5.181,0.908,23.328,111.867,92.283,330.021,335.63,2.175
884.25,4.399,5.197,0.798,23.535,112.576,91.791,331.09,338.996,2.185
884.3,4.31,5.018,0.708,23.701,113.286,91.496,335.15,345.353,2.201
884.35,3.951,4.572,0.621,23.819,114.09,91.988,339.637,348.13,2.219
884.4,3.557,3.922,0.365,23.879,114.799,94.15,349.359,353.846,2.231
884.45,3.106,3.345,0.239,23.855,115.272,96.214,350.214,356.41,2.232
884.5,3.121,3.297,0.176,23.721,115.65,99.457,347.97,359.615,2.223
884.55,3.428,3.452,0.024,23.532,116.076,101.619,347.009,363.194,2.224
884.6,3.26,3.276,0.016,23.41,116.549,102.405,349.68,365.171,2.229
884.65,2.71,2.772,0.062,23.365,116.832,102.11,364.103,370.94,2.25
884.7,2.291,2.492,0.201,23.305,116.785,101.717,372.115,375.32,2.272
884.75,2.466,2.648,0.182,23.189,116.69,102.307,371.688,381.41,2.293
884.8,2.702,2.666,-0.036,23.1,116.69,103.388,374.359,387.66,2.297
884.85,2.412,2.448,0.036,23.083,116.643,104.469,376.603,390.385,2.284
884.9,2.394,2.471,0.077,23.073,116.549,106.336,386.752,395.727,2.255
884.95,3.253,2.975,-0.278,23.024,116.549,108.793,399.573,400.053,2.218
885,3.818,3.33,-0.488,22.971,116.69,110.955,431.197,410.951,2.187
885.05,3.194,2.739,-0.455,22.956,116.785,113.707,443.59,416.026,2.17
885.1,2.38,1.927,-0.453,22.977,116.88,114.886,462.073,429.38,2.144
885.15,2.076,1.786,-0.29,23.019,117.069,117.245,476.389,436.058,2.109
885.2,2.129,2.159,0.03,23.068,117.163,118.818,458.547,435.684,2.073
885.25,2.32,2.442,0.122,23.096,117.258,120.488,454.38,438.141,2.06
885.3,2.409,2.239,-0.17,23.079,117.352,121.471,452.671,444.979,2.049
885.35,2.189,1.875,-0.314,23.031,117.258,122.356,446.688,440.598,2.051
885.4,1.938,1.818,-0.12,22.984,117.258,123.338,446.474,434.722,2.06
885.45,2.022,2.011,-0.011,22.965,117.352,124.616,442.628,420.78,2.075
885.5,2.148,2.046,-0.102,22.965,117.494,125.009,439.637,404.754,2.1
885.55,2.393,2.19,-0.203,22.966,117.352,124.813,440.064,399.306,2.127
885.6,2.881,2.636,-0.245,22.965,116.501,122.65,436.966,391.773,2.175
885.65,3.296,3.219,-0.077,22.97,115.697,118.523,424.68,386.485,2.244
885.7,3.96,4.192,0.232,22.98,115.177,113.019,356.624,362.286,2.29
885.75,7.483,9.087,1.604,22.98,114.752,108.007,347.211,349.038,2.334
885.8,17.297,21.768,4.471,22.953,114.468,103.093,318.849,330.128,2.388
885.85,26.89,34.453,7.563,22.891,114.231,97.393,307.004,323.825,2.427
885.9,30.093,39.538,9.445,22.812,114.042,93.56,300.88,319.979,2.474
885.95,27.929,33.382,5.453,22.755,113.759,91.496,304.368,319.338,2.49
886,17.901,16.87,-1.031,22.743,113.428,92.184,318.601,312.18,2.479
886.05,7.383,5.653,-1.73,22.796,113.144,93.659,331.36,305.93,2.452
886.1,3.821,3.54,-0.281,22.908,112.907,94.641,351.205,290.598,2.428
886.15,2.725,2.826,0.101,22.998,112.576,94.248,357.479,257.051,2.408
886.2,2.721,3.214,0.493,23,112.009,93.265,327.457,239.37,2.404
886.25,10.576,12.832,2.256,22.937,111.394,92.283,251.068,221.848,2.425
886.3,24.684,31.834,7.15,22.877,110.827,90.317,204.06,226.923,2.464
886.35,27.395,35.436,8.041,22.856,110.259,87.762,193.91,237.66,2.509
886.4,18.346,20.942,2.596,22.842,109.597,85.6,208.333,256.944,2.535
886.45,11.839,12.112,0.273,22.811,108.746,85.993,226.282,265.064,2.528
886.5,8.446,9.785,1.339,22.794,107.989,88.253,264.637,274.573,2.49
886.55,5.715,7.361,1.646,22.817,107.564,92.086,284.188,275.641,2.428
886.6,4.872,6.72,1.848,22.847,107.233,94.936,316.987,275.588,2.375
886.65,5.82,7.556,1.736,22.82,107.138,97.393,326.603,273.932,2.329
886.7,7.116,8.575,1.459,22.742,107.138,100.341,329.06,269.124,2.296
886.75,7.444,8.749,1.305,22.699,106.854,101.914,325.214,271.635,2.28
886.8,6.674,7.405,0.731,22.759,106.807,102.602,320.085,295.62,2.272
886.85,4.792,5.195,0.403,22.904,107.138,103.093,321.047,309.989,2.283
886.9,3.438,4.176,0.738,23.036,107.327,104.174,331.41,340.491,2.289
886.95,3.761,4.626,0.865,23.095,107.233,105.747,336.111,361.859,2.299
887,4.206,4.638,0.432,23.083,107.28,107.221,336.538,363.729,2.291
887.05,3.836,4.144,0.308,23.036,107.469,109.088,338.355,356.464,2.286
887.1,3.493,4.175,0.682,22.999,107.375,110.071,339.423,350.107,2.272
887.15,3.459,4.326,0.867,22.976,107.091,109.973,345.299,335.417,2.262
887.2,3.57,4.511,0.941,22.946,106.854,108.99,346.688,328.312,2.246
887.25,4.161,5.224,1.063,22.891,106.618,107.319,344.231,327.938,2.235
887.3,4.753,5.939,1.186,22.821,106.24,105.55,337.821,335.31,2.225
887.35,4.929,6.163,1.234,22.792,105.861,104.371,335.043,341.987,2.217
887.4,4.97,5.941,0.971,22.816,105.578,102.012,334.188,356.303,2.213
887.45,4.728,5.422,0.694,22.861,105.341,99.752,334.936,360.844,2.205
887.5,4.308,5.234,0.926,22.864,105.341,97.59,338.355,363.462,2.201
887.55,4.647,5.83,1.183,22.808,105.388,96.607,339.423,362.286,2.193
887.6,5.566,6.574,1.008,22.786,105.199,95.034,336.966,353.152,2.189
887.65,5.446,6.356,0.91,22.835,105.105,93.069,336.325,347.062,2.188
887.7,4.396,5.598,1.202,22.881,105.105,90.317,333.974,337.447,2.187
887.75,4.385,5.873,1.488,22.853,104.916,88.548,327.244,330.395,2.186
887.8,5.451,7.102,1.651,22.782,104.774,88.155,323.504,329.22,2.191
887.85,6.209,7.959,1.75,22.759,104.963,88.548,318.376,328.9,2.192
887.9,6.577,8.098,1.521,22.79,105.436,88.646,317.521,328.526,2.188
887.95,6.495,7.69,1.195,22.821,106.003,90.514,318.483,327.457,2.183
888,6.117,7.245,1.128,22.842,106.523,91.89,322.329,326.603,2.18
888.05,5.867,7.063,1.196,22.864,106.996,94.641,325.107,326.763,2.168
888.1,5.523,7.101,1.578,22.882,107.375,95.919,328.953,328.526,2.161
888.15,6.076,8.091,2.015,22.867,107.516,97.786,329.808,329.754,2.154
888.2,7.965,9.838,1.873,22.811,107.28,99.162,328.739,330.395,2.156
888.25,8.611,10.228,1.617,22.752,107.044,101.226,325.962,330.235,2.167
888.3,7.237,8.667,1.43,22.729,107.375,103.191,323.291,329.487,2.198
888.35,5.805,6.661,0.856,22.757,107.942,104.764,327.244,330.021,2.227
888.4,4.535,4.886,0.351,22.816,108.32,106.533,342.094,332.959,2.254
888.45,3.328,3.551,0.223,22.857,108.462,108.204,350.641,334.402,2.277
888.5,2.701,2.982,0.281,22.86,108.368,109.088,363.462,336.165,2.288
888.55,2.66,3.234,0.574,22.825,108.131,108.793,363.889,335.791,2.281
888.6,3.913,4.906,0.993,22.767,107.8,108.302,351.175,332.746,2.27
888.65,6.511,7.589,1.078,22.714,107.422,107.909,328.098,329.647,2.272
888.7,7.603,8.598,0.995,22.691,107.138,108.892,309.722,328.205,2.271
888.75,6.412,7.46,1.048,22.717,107.091,109.285,307.479,328.472,2.277
888.8,5.283,6.25,0.967,22.777,107.185,109.874,313.889,329.861,2.275
888.85,4.713,5.795,1.082,22.833,107.091,109.874,316.56,331.143,2.278
888.9,4.868,6.006,1.138,22.864,106.76,109.481,318.162,333.387,2.26
888.95,5.896,6.601,0.705,22.853,106.334,108.498,317.201,333.868,2.243
889,6.27,6.96,0.69,22.803,105.861,106.828,316.987,333.974,2.225
889.05,5.552,6.624,1.072,22.755,105.341,105.157,319.124,333.868,2.216
889.1,4.769,5.946,1.177,22.722,104.726,102.897,324.466,333.654,2.209
889.15,4.5,5.596,1.096,22.696,103.923,100.341,329.594,333.28,2.193
889.2,4.613,5.847,1.234,22.653,103.213,98.278,339.103,331.838,2.176
889.25,5.014,6.912,1.898,22.566,102.977,96.115,343.91,332.959,2.152
889.3,6.803,9.579,2.776,22.446,102.788,94.838,354.06,337.233,2.139
889.35,9.116,12.805,3.689,22.333,102.362,94.543,362.18,341.667,2.126
889.4,9.846,13.92,4.074,22.282,101.984,93.757,358.868,339.69,2.127
889.45,9.506,13.251,3.745,22.307,101.984,92.971,351.175,336.271,2.135
889.5,9.142,12.335,3.193,22.386,102.315,91.791,338.782,331.784,2.147
889.55,8.672,10.737,2.065,22.493,102.646,92.577,332.906,328.045,2.16
889.6,7.254,8.574,1.32,22.569,102.882,92.577,325.748,323.718,2.162
889.65,5.708,7.587,1.879,22.564,102.977,92.774,329.594,323.825,2.162
889.7,6.216,8.778,2.562,22.504,103.166,90.907,339.85,327.885,2.154
889.75,8.095,10.7,2.605,22.48,103.686,90.317,335.897,331.998,2.155
889.8,8.512,10.386,1.874,22.539,104.301,90.219,326.175,342.094,2.163
889.85,6.689,7.795,1.106,22.631,104.963,91.693,322.65,345.94,2.179
889.9,4.694,5.848,1.154,22.674,105.767,93.167,316.88,345.994,2.199
889.95,4.195,5.626,1.431,22.654,106.523,96.312,312.286,345.246,2.224
890,4.951,6.099,1.148,22.639,107.185,99.85,307.585,347.81,2.249
890.05,5.112,5.7,0.588,22.688,107.942,103.683,313.889,349.733,2.248
890.1,3.674,4.174,0.5,22.782,108.793,106.435,350,357.425,2.251
890.15,2.484,3.062,0.578,22.877,109.597,106.926,392.842,365.652,2.25
890.2,2.277,2.793,0.516,22.941,110.165,106.336,402.03,367.735,2.284
890.25,2.259,2.819,0.56,22.954,110.401,105.354,378.312,363.141,2.295
890.3,2.298,2.992,0.694,22.9,110.496,104.272,334.509,354.487,2.304
890.35,2.436,3.281,0.845,22.815,110.637,103.683,325.427,351.496,2.3
890.4,2.853,3.782,0.929,22.787,110.874,103.781,329.701,346.314,2.32
890.45,3.112,3.926,0.814,22.844,110.874,103.29,334.722,345.032,2.335
890.5,2.757,3.349,0.592,22.937,110.732,104.764,347.436,349.038,2.329
890.55,2.364,2.844,0.48,22.997,111.016,106.435,353.205,349.626,2.305
890.6,2.242,2.586,0.344,22.986,111.536,110.366,355.876,347.329,2.277
890.65,2.394,2.575,0.181,22.952,111.82,113.412,351.389,346.154,2.248
890.7,2.719,3.176,0.457,22.951,111.631,116.066,342.628,340.491,2.231
890.75,2.931,3.791,0.86,22.986,111.158,116.262,337.821,336.432,2.216
890.8,3.102,3.977,0.875,23.013,110.732,116.164,329.594,331.036,2.213
890.85,3.614,3.922,0.308,23.024,110.401,114.297,328.846,330.823,2.211
890.9,4.272,4.186,-0.086,23.07,110.07,112.43,335.577,331.41,2.218
890.95,4.204,4.703,0.499,23.126,109.55,108.597,350.427,331.303,2.23
891,3.854,4.698,0.844,23.095,109.124,103.388,353.312,328.953,2.243
891.05,4.125,4.78,0.655,22.957,109.077,98.769,345.833,316.827,2.251
891.1,4.719,5.655,0.936,22.811,109.077,96.115,336.218,309.722,2.269
891.15,5.413,6.924,1.511,22.774,108.982,94.052,318.269,299.466,2.295
891.2,7.004,8.436,1.432,22.836,108.841,91.89,305.128,290.331,2.323
891.25,8.304,9.847,1.543,22.875,108.746,89.334,295.085,284.509,2.337
891.3,8.03,10.309,2.279,22.787,108.699,87.172,266.987,273.023,2.334
891.35,8.025,10.425,2.4,22.523,108.51,86.189,250.855,271.848,2.327
891.4,8.505,10.64,2.135,22.209,108.368,86.189,232.372,280.983,2.296
891.45,8.872,11.153,2.281,22.111,108.32,85.993,234.615,287.82,2.273
891.5,9.536,11.854,2.318,22.298,108.178,86.976,260.577,302.724,2.237
891.55,8.965,10.171,1.206,22.599,107.895,88.45,283.44,307.051,2.22
891.6,6.177,6.491,0.314,22.84,107.327,90.415,329.594,311.378,2.192
891.65,3.7,4.498,0.798,22.944,106.429,92.086,345.085,311.752,2.171
891.7,3.801,5.16,1.359,22.908,105.388,93.167,352.03,309.509,2.145
891.75,5.327,6.991,1.664,22.775,104.301,92.676,350.534,309.615,2.133
891.8,6.278,8.342,2.064,22.627,103.213,91.496,344.658,314.85,2.118
891.85,6.564,8.775,2.211,22.519,102.409,89.826,345.406,323.985,2.106
891.9,6.762,8.983,2.221,22.433,102.078,90.022,346.902,329.434,2.097
891.95,7.041,9.503,2.462,22.358,102.078,91.103,352.244,340.865,2.098
892,7.513,10.182,2.669,22.338,102.315,92.479,348.718,345.139,2.108
892.05,8.38,10.839,2.459,22.425,102.929,94.052,343.162,343.109,2.129
892.1,8.642,10.456,1.814,22.609,103.591,95.428,331.838,335.577,2.15
892.15,6.819,8.096,1.277,22.778,103.97,97.983,330.128,333.066,2.172
892.2,4.798,6.1,1.302,22.832,104.301,100.341,338.141,334.722,2.191
892.25,4.911,5.998,1.087,22.782,104.585,104.076,341.88,338.729,2.219
892.3,5.642,6.246,0.604,22.724,104.679,106.926,341.88,345.246,2.236
892.35,5.219,6.124,0.905,22.73,104.916,110.955,338.355,346.421,2.247
