DEPT    .M ,RMG     .ohmm  ,RMN     .ohmm  ,RMN-RMG,CAL     .cm   ,SP      .mv   ,GR      .  ,HAC     .us/m ,BHC     .   ,DEN     .g/cm3 
1013.769,3.054,2.857,-0.197,22.198,109.177,92.36,408.227,408.593,2.148
1013.819,2.998,2.939,-0.059,22.203,109.213,91.213,406.09,407.173,2.167
1013.869,3.285,3.078,-0.207,22.202,109.177,89.78,406.09,406.914,2.184
1013.919,3.733,3.291,-0.442,22.194,109.124,90.257,405.556,407.196,2.195
1013.969,3.972,3.454,-0.518,22.175,109.071,90.544,405.128,407.318,2.197
1014.019,3.977,3.51,-0.467,22.15,109.017,91.118,401.389,406.799,2.2
1014.069,3.854,3.475,-0.379,22.138,108.964,91.118,398.184,405.807,2.202
1014.119,3.818,3.568,-0.25,22.14,108.964,91.691,391.987,404.167,2.204
1014.169,4.013,3.863,-0.15,22.143,108.964,93.794,389.637,403.419,2.208
1014.219,4.143,4.187,0.044,22.144,108.946,95.419,392.308,403.449,2.209
1014.269,3.973,4.377,0.404,22.123,108.982,97.235,396.581,404.09,2.214
1014.319,3.704,4.384,0.68,22.053,109.053,98.764,405.876,405.174,2.214
1014.369,3.448,4.199,0.751,21.962,109.106,100.007,408.654,405.395,2.211
1014.419,3.253,3.944,0.691,21.868,109.089,101.058,410.684,405.037,2.206
1014.469,3.234,3.905,0.671,21.752,109.053,101.727,409.295,404.304,2.203
1014.519,3.361,4.061,0.7,21.672,109.053,102.779,406.197,403.243,2.205
1014.569,3.501,4.135,0.634,21.68,108.982,104.212,405.662,402.785,2.21
1014.619,3.528,4.009,0.481,21.765,108.893,104.403,406.41,402.824,2.213
1014.669,3.484,3.736,0.252,21.897,108.893,104.021,408.547,403.091,2.218
1014.719,3.384,3.433,0.049,22.014,108.929,102.683,408.868,403.495,2.225
1014.769,3.421,3.272,-0.149,22.074,108.946,102.014,407.799,403.846,2.234
1014.819,3.654,3.29,-0.364,22.094,108.929,101.249,403.312,404.571,2.241
1014.869,3.632,3.198,-0.434,22.123,108.893,100.676,401.175,405.258,2.245
1014.919,3.248,2.859,-0.389,22.157,108.858,99.051,401.603,406.326,2.25
1014.969,2.699,2.432,-0.267,22.186,108.875,97.044,402.671,406.845,2.251
1015.019,2.286,2.133,-0.153,22.217,108.964,95.132,402.778,407.532,2.247
1015.069,2.214,2.079,-0.135,22.238,109.053,93.794,402.244,408.066,2.241
1015.119,2.317,2.122,-0.195,22.256,109.124,94.176,403.205,409.646,2.235
1015.169,2.294,2.064,-0.23,22.288,109.142,94.941,404.487,411.355,2.233
1015.219,2.065,1.906,-0.159,22.313,109.124,94.845,409.829,414.034,2.238
1015.269,1.981,1.868,-0.113,22.296,109.124,94.75,413.141,415.591,2.238
1015.319,2.038,1.905,-0.133,22.251,109.089,93.794,418.91,416.43,2.234
1015.369,1.946,1.83,-0.116,22.219,109.017,94.176,420.513,416.377,2.228
1015.419,1.845,1.763,-0.082,22.2,108.982,95.323,423.504,416.026,2.221
1015.469,1.84,1.731,-0.109,22.196,109.071,96.566,426.389,416.071,2.216
1015.519,1.878,1.727,-0.151,22.202,109.16,97.235,427.991,416.636,2.213
1015.569,1.946,1.781,-0.165,22.212,109.089,96.661,427.991,417.224,2.214
1015.619,2.02,1.845,-0.175,22.23,108.929,96.661,427.457,418.269,2.218
1015.669,2.184,1.956,-0.228,22.238,108.822,97.044,427.671,419.277,2.221
1015.719,2.339,2.025,-0.314,22.236,108.822,97.235,429.594,420.994,2.223
1015.769,2.371,2.045,-0.326,22.225,108.786,98.477,431.624,422.199,2.226
1015.819,2.454,2.182,-0.272,22.203,108.769,100.007,434.936,423.81,2.231
1015.869,2.541,2.36,-0.181,22.188,108.875,102.014,434.295,424.542,2.237
1015.919,2.61,2.475,-0.135,22.172,109,102.874,430.128,425.405,2.24
1015.969,2.671,2.493,-0.178,22.146,109.124,103.065,428.312,425.572,2.241
1016.019,2.565,2.399,-0.166,22.124,109.195,104.308,427.137,425.481,2.239
1016.069,2.535,2.34,-0.195,22.109,109.231,105.455,429.273,425.351,2.228
1016.119,2.623,2.319,-0.304,22.103,109.284,106.602,438.462,425.633,2.213
1016.169,2.511,2.18,-0.331,22.11,109.195,107.271,448.077,425.962,2.202
1016.219,2.35,2.053,-0.297,22.126,109.089,107.558,450.107,425.351,2.2
1016.269,2.234,1.997,-0.237,22.152,109.089,107.653,442.949,423.748,2.205
1016.319,2.148,2.025,-0.123,22.179,109.071,107.749,435.47,419.345,2.215
1016.369,2.309,2.333,0.024,22.197,109.053,107.94,417.842,415.988,2.233
1016.419,2.568,2.714,0.146,22.214,108.982,108.131,407.265,411.828,2.249
1016.469,2.696,2.855,0.159,22.221,108.858,107.844,404.915,410.035,2.268
1016.519,2.764,2.865,0.101,22.213,108.769,106.984,405.983,408.425,2.274
1016.569,2.797,2.888,0.091,22.208,108.715,106.506,408.227,407.608,2.276
1016.619,2.803,2.88,0.077,22.224,108.698,106.697,409.509,406.41,2.272
1016.669,2.815,2.824,0.009,22.236,108.733,107.271,409.188,405.746,2.271
1016.719,2.839,2.751,-0.088,22.23,108.858,107.08,407.051,404.67,2.274
1016.769,2.852,2.721,-0.131,22.212,109.053,106.315,405.876,403.869,2.278
1016.819,2.833,2.724,-0.109,22.19,109.195,107.271,403.526,402.831,2.289
1016.869,2.822,2.705,-0.117,22.184,109.231,109.374,401.603,402.534,2.298
1016.919,2.833,2.725,-0.108,22.215,109.248,111.285,398.611,403.426,2.303
1016.969,2.91,2.773,-0.137,22.285,109.284,112.146,399.038,404.983,2.294
1017.019,3.106,2.901,-0.205,22.35,109.32,112.815,404.594,408.318,2.269
1017.069,3.315,3.066,-0.249,22.361,109.284,113.101,414.209,410.638,2.245
1017.119,3.366,3.057,-0.309,22.329,109.231,113.197,419.124,413.408,2.219
1017.169,3.3,2.912,-0.388,22.275,109.284,113.101,423.397,414.385,2.202
1017.219,3.178,2.757,-0.421,22.219,109.355,111.954,425.107,415.102,2.191
1017.269,3.09,2.673,-0.417,22.178,109.355,109.565,425.534,415.316,2.183
1017.319,3.102,2.616,-0.486,22.142,109.284,108.036,425.641,416.445,2.179
1017.369,3.031,2.482,-0.549,22.112,109.248,106.793,426.389,417.911,2.185
1017.419,2.853,2.285,-0.568,22.103,109.355,107.08,429.274,421.94,2.192
1017.469,2.634,2.11,-0.524,22.114,109.462,105.646,430.876,424.947,2.196
1017.519,2.521,2.113,-0.408,22.148,109.462,103.83,434.722,429.808,2.195
1017.569,2.588,2.23,-0.358,22.181,109.55,101.823,435.791,432.318,2.192
1017.619,2.697,2.333,-0.364,22.191,109.693,100.485,436.004,434.753,2.192
1017.669,2.757,2.417,-0.34,22.191,109.728,100.963,436.111,435.524,2.188
1017.719,2.693,2.469,-0.224,22.193,109.657,101.536,435.47,435.669,2.185
1017.769,2.721,2.615,-0.106,22.184,109.533,101.058,434.829,435.302,2.181
1017.819,2.931,2.851,-0.08,22.142,109.533,99.433,433.547,434.737,2.18
1017.869,3.018,2.96,-0.058,22.082,109.55,97.235,433.547,434.585,2.182
1017.919,2.968,2.931,-0.037,22.047,109.533,96.088,435.47,434.547,2.183
1017.969,2.924,2.876,-0.048,22.06,109.657,96.183,435.577,434.287,2.181
1018.019,2.909,2.886,-0.023,22.129,109.781,97.426,434.509,432.845,2.177
1018.069,2.936,2.99,0.054,22.216,109.764,98.382,427.564,431.219,2.18
1018.119,3.028,3.172,0.144,22.261,109.728,98.286,422.756,427.732,2.19
1018.169,3.241,3.394,0.153,22.261,109.657,96.661,415.385,425.267,2.205
1018.219,3.396,3.465,0.069,22.233,109.515,96.088,412.5,422.07,2.218
1018.269,3.448,3.383,-0.065,22.204,109.444,95.036,412.393,420.498,2.232
1018.319,3.541,3.278,-0.263,22.193,109.497,94.463,411.859,419.132,2.245
1018.369,3.577,3.211,-0.366,22.196,109.586,94.463,411.752,418.719,2.255
1018.419,3.481,3.203,-0.278,22.209,109.639,94.845,413.675,418.605,2.252
1018.469,3.395,3.184,-0.211,22.22,109.693,94.941,414.423,418.559,2.24
1018.519,3.387,3.188,-0.199,22.223,109.764,94.941,415.705,418.269,2.229
1018.569,3.336,3.142,-0.194,22.202,109.764,94.75,416.239,417.987,2.222
1018.619,3.265,2.951,-0.314,22.16,109.71,95.801,417.094,417.911,2.217
1018.669,3.172,2.717,-0.455,22.136,109.675,96.853,417.094,418.384,2.211
1018.719,2.91,2.487,-0.423,22.133,109.639,98.477,417.842,419.879,2.21
1018.769,2.618,2.302,-0.316,22.148,109.675,99.338,418.803,421.177,2.21
1018.819,2.451,2.141,-0.31,22.174,109.781,99.433,420.833,423.1,2.212
1018.869,2.227,1.983,-0.244,22.201,109.888,98.286,421.581,424.603,2.213
1018.919,2.171,2.048,-0.123,22.229,109.977,96.47,424.252,426.992,2.213
1018.969,2.477,2.273,-0.204,22.241,109.941,93.985,427.137,428.556,2.208
1019.019,2.465,2.178,-0.287,22.236,109.835,92.647,427.778,430.235,2.204
1019.069,1.984,1.8,-0.184,22.233,109.853,91.309,429.06,431.25,2.199
1019.119,1.64,1.626,-0.014,22.265,109.906,91.213,429.487,432.914,2.201
1019.169,1.711,1.792,0.081,22.358,109.924,92.073,429.06,434.234,2.203
1019.219,2.016,1.995,-0.021,22.455,109.977,93.89,427.244,436.279,2.205
1019.269,2.062,1.934,-0.128,22.52,110.066,95.801,426.816,437.637,2.209
1019.319,1.887,1.819,-0.068,22.594,110.155,96.853,425.427,439.591,2.211
1019.369,1.981,1.793,-0.188,22.678,110.208,97.139,425.748,440.377,2.21
1019.419,2.302,1.82,-0.482,22.777,110.226,98.669,427.03,441.3,2.205
1019.469,2.325,1.936,-0.389,22.869,110.19,100.771,428.312,441.476,2.205
1019.519,2.019,1.934,-0.085,22.896,110.119,103.161,432.692,441.049,2.203
1019.569,1.905,1.797,-0.108,22.899,110.012,104.69,433.761,440.301,2.199
1019.619,1.932,1.649,-0.283,22.917,109.888,106.028,434.188,439.499,2.195
1019.669,1.815,1.545,-0.27,22.936,109.835,106.984,435.256,439.24,2.195
1019.719,1.697,1.537,-0.16,22.935,109.853,109.087,435.897,439.408,2.195
1019.769,1.641,1.556,-0.085,22.864,109.888,111.954,440.278,439.469,2.191
1019.819,1.756,1.606,-0.15,22.743,109.906,115.013,443.697,438.752,2.187
1019.869,2.014,1.707,-0.307,22.631,109.853,117.594,445.406,437.546,2.19
1019.919,2.153,1.783,-0.37,22.559,109.71,118.549,436.859,435.478,2.196
1019.969,2.23,1.81,-0.42,22.566,109.55,120.461,433.227,434.371,2.197
1020.019,2.239,1.841,-0.398,22.619,109.462,123.137,429.808,433.127,2.197
1020.069,2.143,1.816,-0.327,22.661,109.462,126.196,430.769,432.227,2.198
1020.119,2.118,1.777,-0.341,22.67,109.497,127.63,430.769,429.937,2.201
1020.169,2.197,1.864,-0.333,22.632,109.479,127.725,426.816,428.197,2.204
1020.219,2.253,2.002,-0.251,22.577,109.391,127.152,413.462,425.542,2.207
1020.269,2.261,2.074,-0.187,22.523,109.32,127.725,408.547,424.641,2.212
1020.319,2.266,2.024,-0.242,22.466,109.284,130.115,408.974,425.153,2.217
1020.369,2.321,1.959,-0.362,22.417,109.231,132.313,412.821,426.564,2.218
1020.419,2.194,1.837,-0.357,22.393,109.231,133.365,422.222,428.358,2.216
1020.469,1.886,1.631,-0.255,22.408,109.302,131.549,427.885,428.404,2.21
1020.519,1.843,1.589,-0.254,22.438,109.355,127.725,429.808,423.756,2.207
1020.569,1.961,1.674,-0.287,22.447,109.408,124.762,429.701,416.72,2.21
1020.619,1.897,1.632,-0.265,22.45,109.426,121.99,429.38,404.006,2.224
1020.669,1.724,1.537,-0.187,22.478,109.373,120.079,432.158,396.013,2.243
1020.719,1.855,1.687,-0.168,22.532,109.266,116.733,436.966,384.085,2.256
1020.769,2.139,1.903,-0.236,22.624,109.16,112.241,434.722,375.629,2.276
1020.819,2.091,2.232,0.141,22.713,109.071,106.506,416.987,359.53,2.294
1020.869,2.484,3.228,0.744,22.704,108.946,102.492,398.825,346.685,2.308
1020.919,4.468,5.645,1.177,22.582,108.804,99.72,331.303,327.834,2.322
1020.969,6.633,8.02,1.387,22.434,108.662,100.007,291.56,319.166,2.331
1021.019,8.01,8.801,0.791,22.342,108.502,100.58,234.081,312.985,2.345
1021.069,8.47,8.446,-0.024,22.329,108.236,101.918,220.299,312.05,2.364
1021.119,6.648,6.599,-0.049,22.384,107.827,101.536,242.308,311.808,2.391
1021.169,4.513,4.871,0.358,22.476,107.436,101.536,265.278,311.409,2.383
1021.219,3.748,4.296,0.548,22.566,107.098,101.058,304.38,309.709,2.37
1021.269,3.413,4.039,0.626,22.666,106.708,101.823,328.633,308.004,2.356
1021.319,3.368,4.082,0.714,22.758,106.406,102.11,324.145,305.401,2.337
1021.369,3.639,4.22,0.581,22.801,106.263,102.11,331.624,304.325,2.317
1021.419,4.149,4.424,0.275,22.822,106.103,99.529,331.41,304.555,2.292
1021.469,4.585,4.695,0.11,22.8,105.837,96.47,327.244,305.865,2.275
1021.519,4.48,4.691,0.211,22.741,105.499,93.603,322.009,307.975,2.267
1021.569,3.897,4.465,0.568,22.64,105.144,92.456,323.184,308.397,2.265
1021.619,3.67,4.609,0.939,22.476,104.771,91.691,326.816,306.771,2.257
1021.669,3.89,5.047,1.157,22.276,104.38,89.588,329.701,304.471,2.243
1021.719,3.993,5.513,1.52,22.039,103.829,87.199,333.013,300.021,2.227
1021.769,4.425,6.473,2.048,21.803,102.887,83.949,331.944,296.738,2.199
1021.819,5.507,7.995,2.488,21.615,101.43,82.611,327.564,292.41,2.169
1021.869,6.439,9.323,2.884,21.491,99.44,81.942,324.573,290.95,2.144
1021.919,6.928,10.123,3.195,21.43,97.202,81.942,319.231,292.58,2.13
1021.969,7.377,10.523,3.146,21.422,94.998,81.177,315.919,296.19,2.127
1022.019,7.562,10.257,2.695,21.454,92.919,80.795,308.654,304.558,2.131
1022.069,7.022,9.482,2.46,21.476,91.178,81.082,303.953,310.885,2.143
1022.119,6.774,9.516,2.742,21.469,89.97,83.376,299.466,319.313,2.159
1022.169,7.714,10.142,2.428,21.492,89.206,86.721,299.573,322.982,2.172
1022.219,7.853,9.335,1.482,21.59,88.726,89.015,301.282,325.118,2.181
1022.269,6.273,7.396,1.123,21.72,88.619,89.971,309.829,325.058,2.192
1022.319,5.125,6.222,1.097,21.817,88.886,91.118,321.154,324.15,2.204
1022.369,5.214,6.067,0.853,21.88,89.383,92.838,322.436,323.245,2.219
1022.419,5.462,6.171,0.709,21.995,90.13,95.514,317.628,321.664,2.231
1022.469,5.4,6.215,0.815,22.18,90.912,96.948,316.667,320.899,2.24
1022.519,5.438,6.139,0.701,22.319,91.48,97.235,320.727,320.961,2.247
1022.569,5.261,5.765,0.504,22.296,92.031,96.853,325.962,321.862,2.251
1022.619,4.836,5.639,0.803,22.118,92.759,96.183,334.829,323.63,2.24
1022.669,4.903,6.198,1.295,21.888,93.47,95.419,335.47,324.518,2.228
1022.719,5.347,6.953,1.606,21.671,93.861,94.559,329.487,325.081,2.214
1022.769,5.835,7.369,1.534,21.522,93.701,93.125,325.962,325.278,2.204
1022.819,5.733,7.109,1.376,21.494,92.937,91.596,322.543,326.24,2.192
1022.869,5.446,6.642,1.196,21.591,91.818,90.831,322.009,327.741,2.186
1022.919,5.481,6.339,0.858,21.783,90.823,91.022,319.338,331.221,2.184
1022.969,5.095,5.86,0.765,21.992,90.45,92.456,320.62,334.159,2.187
1023.019,4.78,5.458,0.678,22.123,90.787,92.647,324.893,338.774,2.195
1023.069,4.695,5.356,0.661,22.149,91.693,93.794,334.188,342.004,2.21
1023.119,4.84,5.284,0.444,22.144,93.062,95.801,337.073,346.735,2.23
1023.169,4.856,4.795,-0.061,22.184,94.696,98.095,333.974,349.949,2.254
1023.219,3.879,3.9,0.021,22.272,96.295,100.293,334.402,355.059,2.275
1023.269,3.154,3.308,0.154,22.336,97.788,101.536,342.735,359.125,2.288
1023.319,2.993,3.036,0.043,22.351,99.387,102.205,342.415,366.44,2.298
1023.369,2.71,2.786,0.076,22.353,101.111,102.301,358.12,371.664,2.307
1023.419,2.624,2.647,0.023,22.36,102.781,102.874,383.761,378.817,2.313
1023.469,2.612,2.53,-0.082,22.391,104.309,103.83,387.927,383.165,2.301
1023.519,2.469,2.443,-0.026,22.432,105.57,104.786,390.812,386.615,2.293
1023.569,2.526,2.849,0.323,22.427,106.388,104.786,385.684,389.751,2.281
1023.619,3.662,3.667,0.005,22.379,106.921,105.359,373.184,397.077,2.269
1023.669,4.799,3.839,-0.96,22.374,107.365,106.697,375.214,403.35,2.246
1023.719,4.169,3.212,-0.957,22.435,107.685,108.036,388.355,413.645,2.222
1023.769,3.205,2.614,-0.591,22.503,107.916,109.278,431.197,420.521,2.203
1023.819,2.713,2.206,-0.507,22.547,108.2,111.381,458.333,428.709,2.171
1023.869,2.177,1.88,-0.297,22.552,108.591,113.388,458.013,433.013,2.142
1023.919,2.038,1.776,-0.262,22.511,109.071,114.726,452.991,438.118,2.112
1023.969,2.278,1.872,-0.406,22.451,109.533,115.3,448.504,442.109,2.092
1024.019,2.214,1.895,-0.319,22.392,109.728,115.013,444.551,445.223,2.083
1024.069,1.815,1.679,-0.136,22.355,109.693,114.344,446.474,444.704,2.086
1024.119,1.515,1.346,-0.169,22.37,109.693,112.146,450.962,438.339,2.101
1024.169,1.41,1.242,-0.168,22.414,109.781,110.043,449.786,433.364,2.123
1024.219,1.589,1.528,-0.061,22.432,109.764,106.602,447.863,427.442,2.147
1024.269,1.93,1.903,-0.027,22.415,109.693,102.014,448.611,425.397,2.159
1024.319,2.334,2.215,-0.119,22.408,109.764,98.191,448.718,421.833,2.183
1024.369,2.753,2.386,-0.367,22.433,109.799,94.75,444.124,414.66,2.208
1024.419,3.513,3.589,0.076,22.445,109.693,91.978,401.389,396.245,2.236
1024.469,7.907,9.606,1.699,22.403,109.568,90.735,359.615,379.563,2.284
1024.519,16.248,20.062,3.814,22.331,109.426,91.213,266.667,357.883,2.333
1024.569,20.693,22.853,2.16,22.284,109.231,92.265,232.051,346.314,2.383
1024.619,15.679,13.418,-2.261,22.265,109.089,93.316,248.504,336.355,2.42
1024.669,8.174,5.573,-2.601,22.286,109.053,92.169,325.427,331.815,2.452
1024.719,5.482,4.121,-1.361,22.354,109.017,91.978,390.385,322.329,2.448
1024.769,3.904,3.164,-0.74,22.406,108.911,91.213,401.709,311.302,2.427
1024.819,2.416,2.905,0.489,22.399,108.769,91.118,375.214,285.676,2.397
1024.869,4.715,6.313,1.598,22.352,108.609,89.493,340.598,266.468,2.388
1024.919,13.4,16.632,3.232,22.272,108.342,87.008,249.573,239.438,2.4
1024.969,24.747,29.933,5.186,22.188,107.934,83.662,211.111,231.311,2.422
1025.019,29.054,33.294,4.24,22.161,107.383,80.986,176.496,235.432,2.444
1025.069,23.792,24.103,0.311,22.197,106.654,79.17,179.701,245.482,2.446
1025.119,14.464,13.514,-0.95,22.261,105.819,79.17,217.201,259.715,2.422
1025.169,8.262,8.811,0.549,22.277,104.949,80.795,242.949,264.797,2.396
1025.219,6.519,7.735,1.216,22.234,104.078,82.898,284.188,264.911,2.357
1025.269,5.798,7.148,1.35,22.158,103.154,83.949,306.944,263.24,2.322
1025.319,5.165,6.691,1.526,22.033,102.141,85.287,314.316,262.664,2.276
1025.369,4.829,6.479,1.65,21.918,101.128,86.147,315.278,265.709,2.252
1025.419,4.76,6.452,1.692,21.884,100.187,87.486,313.141,274.852,2.249
1025.469,4.788,6.118,1.33,21.946,99.547,89.588,309.402,281.471,2.266
1025.519,4.463,5.198,0.735,22.081,99.369,93.029,299.68,291.413,2.287
1025.569,3.81,4.22,0.41,22.191,99.618,95.419,297.222,297.572,2.313
1025.619,3.362,3.759,0.397,22.231,100.293,96.948,301.709,305.665,2.326
1025.669,3.109,3.562,0.453,22.226,101.342,97.808,307.479,310.118,2.335
1025.719,2.79,3.279,0.489,22.201,102.674,100.198,320.94,315.153,2.334
1025.769,2.662,3.134,0.472,22.189,104.078,101.632,326.068,317.332,2.319
1025.819,2.71,3.178,0.468,22.186,105.251,102.779,321.474,318.932,2.306
1025.869,2.837,3.297,0.46,22.213,106.068,102.874,318.803,319.147,2.293
1025.919,3.055,3.494,0.439,22.284,106.601,102.492,315.598,318.867,2.28
1025.969,3.31,3.772,0.462,22.361,106.974,101.918,316.133,318.658,2.269
1026.019,3.569,4.139,0.57,22.416,107.223,102.587,319.231,318.73,2.261
1026.069,4.014,4.689,0.675,22.428,107.276,103.065,319.231,319.154,2.255
1026.119,4.599,5.117,0.518,22.418,107.098,102.97,318.376,320.455,2.245
1026.169,4.472,4.923,0.451,22.435,106.743,102.11,318.376,321.803,2.238
1026.219,3.884,4.327,0.443,22.494,106.334,101.536,321.902,324.491,2.237
1026.269,3.498,3.783,0.285,22.587,106.015,102.014,325.321,326.576,2.242
1026.319,3.079,3.554,0.475,22.659,105.837,102.396,331.303,329.705,2.25
1026.369,2.913,3.637,0.724,22.657,105.837,101.44,333.974,331.524,2.261
1026.419,3.052,3.709,0.657,22.597,105.997,98.955,333.868,333.57,2.27
1026.469,3.172,3.734,0.562,22.536,106.175,96.183,332.585,334.457,2.274
1026.519,3.297,3.868,0.571,22.508,106.21,94.081,331.197,335.206,2.269
1026.569,3.396,3.904,0.508,22.453,106.032,92.838,338.782,335.419,2.252
1026.619,3.191,3.713,0.522,22.331,105.695,90.831,351.603,335.464,2.231
1026.669,2.928,3.748,0.82,22.151,105.286,88.25,352.991,335.192,2.213
1026.719,3.495,4.649,1.154,21.928,104.806,84.14,341.88,333.549,2.189
1026.769,4.405,5.924,1.519,21.731,104.042,81.846,334.722,331.746,2.173
1026.819,4.68,6.551,1.871,21.611,102.745,80.317,328.098,328.976,2.16
1026.869,4.733,6.761,2.028,21.559,100.88,79.744,327.564,327.915,2.15
1026.919,4.852,6.933,2.081,21.574,98.659,78.501,325.321,326.335,2.144
1026.969,4.974,6.97,1.996,21.635,96.562,77.927,322.863,325.198,2.142
1027.019,4.994,6.814,1.82,21.7,94.945,78.405,318.056,323.947,2.147
1027.069,4.973,6.711,1.738,21.729,93.754,80.221,317.094,323.52,2.156
1027.119,5.254,6.979,1.725,21.699,92.973,82.707,318.59,323.359,2.168
1027.169,5.535,7.269,1.734,21.698,92.617,84.714,321.154,323.642,2.184
1027.219,5.613,7.29,1.677,21.816,92.493,87.199,322.009,326.053,2.201
1027.269,5.575,6.647,1.072,22.035,92.564,89.493,318.376,328.526,2.219
1027.319,4.862,5.196,0.334,22.32,92.919,91.882,314.53,332.547,2.239
1027.369,3.573,3.953,0.38,22.578,93.666,94.272,309.188,335.119,2.261
1027.419,2.86,3.471,0.611,22.739,94.945,96.47,312.5,338.965,2.28
1027.469,2.8,3.375,0.575,22.791,96.811,98.86,317.308,341.087,2.3
1027.519,2.827,3.355,0.528,22.734,99.138,102.014,326.496,342.147,2.31
1027.569,2.844,3.301,0.457,22.636,101.537,103.639,330.449,341.804,2.318
1027.619,2.73,3.103,0.373,22.566,103.651,104.021,343.056,341.026,2.319
1027.669,2.471,2.785,0.314,22.526,105.233,103.065,350.534,340.858,2.321
1027.719,2.295,2.574,0.279,22.52,106.21,101.823,365.064,340.041,2.323
1027.769,2.232,2.519,0.287,22.54,106.761,100.389,372.65,338.614,2.316
1027.819,2.095,2.501,0.406,22.595,107.063,98.573,379.808,334.768,2.313
1027.869,1.997,2.756,0.759,22.673,107.294,96.279,373.077,330.64,2.32
1027.919,2.659,3.562,0.903,22.73,107.507,92.838,340.705,324.611,2.339
1027.969,4.047,4.731,0.684,22.759,107.667,87.963,319.765,321.429,2.353
1028.019,5.084,5.806,0.722,22.79,107.809,84.427,294.979,320.757,2.363
1028.069,5.551,6.299,0.748,22.855,107.898,82.802,301.389,322.314,2.36
1028.119,5.714,6.454,0.74,22.952,107.827,82.611,318.59,325.984,2.354
1028.169,5.723,6.655,0.932,23.053,107.614,81.273,325.321,327.785,2.333
1028.219,5.768,6.773,1.005,23.132,107.365,80.03,333.868,327.9,2.297
1028.269,5.667,6.584,0.917,23.173,107.045,78.788,336.325,326.519,2.259
1028.319,5.212,6.101,0.889,23.169,106.708,78.501,334.722,324.061,2.242
1028.369,4.913,6.037,1.124,23.126,106.477,78.597,332.372,323.436,2.229
1028.419,6.457,7.778,1.321,23.058,106.334,78.883,331.517,326.305,2.219
1028.469,9.849,11.083,1.234,22.982,106.246,79.074,336.966,330.258,2.208
1028.519,11.934,12.682,0.748,22.919,106.139,79.935,352.564,337.233,2.194
1028.569,11.272,11.787,0.515,22.903,105.908,80.508,358.44,340.14,2.182
1028.619,10.19,11.167,0.977,22.929,105.535,81.56,359.295,341.415,2.165
1028.669,10.2,11.357,1.157,22.945,105.091,82.611,355.769,340.972,2.149
1028.719,10.4,11.408,1.008,22.908,104.611,82.707,355.021,339.66,2.136
1028.769,10.481,11.202,0.721,22.818,104.22,82.037,356.838,338.668,2.129
1028.819,10.059,10.805,0.746,22.725,104.025,81.273,357.372,337.454,2.122
1028.869,9.35,10.272,0.922,22.667,103.918,81.464,356.944,336.76,2.114
1028.919,9.046,9.193,0.147,22.636,103.847,81.942,354.487,335.676,2.108
1028.969,7.654,7.516,-0.138,22.614,103.794,82.707,353.205,335.829,2.113
1029.019,5.473,6.008,0.535,22.594,103.722,83.854,345.085,338.614,2.131
1029.069,4.368,5.322,0.954,22.573,103.687,84.331,338.355,341.995,2.153
1029.119,4.711,5.627,0.916,22.528,103.74,84.331,328.098,346.375,2.172
1029.169,5.788,6.298,0.51,22.472,103.918,83.662,328.098,347.459,2.186
1029.219,5.954,6.514,0.56,22.459,104.238,82.898,337.5,346.932,2.195
1029.269,5.286,6.265,0.979,22.481,104.682,81.942,343.162,345.589,2.199
1029.319,5.327,6.355,1.028,22.486,105.073,80.699,343.91,342.483,2.196
1029.369,6.291,7.26,0.969,22.46,105.357,78.501,339.53,340.552,2.191
1029.419,7.131,8.3,1.169,22.444,105.57,75.729,334.722,339.332,2.185
1029.469,7.677,9.112,1.435,22.483,105.624,73.148,337.5,340.537,2.181
1029.519,7.935,9.68,1.745,22.578,105.606,70.759,346.902,344.177,2.181
1029.569,7.929,9.87,1.941,22.672,105.535,69.23,355.769,346.551,2.179
1029.619,8.509,10.493,1.984,22.694,105.357,68.369,357.586,348.237,2.177
1029.669,10.633,12.118,1.485,22.649,105.126,68.656,355.556,348.39,2.17
1029.719,12.509,13.608,1.099,22.582,104.984,68.752,353.098,347.978,2.163
1029.769,11.247,13.905,2.658,22.521,104.931,69.516,350.855,348.077,2.157
1029.819,8.775,13.294,4.519,22.485,104.806,69.516,358.333,349.069,2.155
1029.869,6.717,11.712,4.995,22.443,104.735,69.23,362.927,350,2.148
1029.919,4.991,9.671,4.68,22.401,104.718,69.707,371.688,350.206,2.143
1029.969,4.318,8.053,3.735,22.426,104.664,71.715,373.825,349.405,2.146
1030.019,4.549,6.724,2.175,22.495,104.735,75.06,368.803,348.077,2.151
1030.069,4.855,6.173,1.318,22.566,104.842,78.979,361.859,348.245,2.158
1030.119,4.883,6.551,1.668,22.639,104.913,82.133,344.979,350.656,2.164
1030.169,5.213,6.942,1.729,22.684,105.126,86.339,340.385,352.488,2.176
1030.219,5.533,6.594,1.061,22.664,105.375,89.684,342.308,353.266,2.189
1030.269,4.828,5.352,0.524,22.617,105.517,94.463,346.047,352.671,2.213
1030.319,3.791,4.239,0.448,22.616,105.641,97.713,348.611,351.045,2.237
1030.369,3.528,3.83,0.302,22.664,105.837,100.676,345.406,350.107,2.266
1030.419,3.254,3.483,0.229,22.744,106.05,102.587,343.483,349.534,2.298
1030.469,2.638,3.074,0.436,22.816,106.281,103.639,355.235,349.1,2.329
